070326|A50CHIN-C26|0.495|0.000|0.000|0.000|0.00|0
070328|A50CHIN-C28|0.270|0.295|0.305|+0.035|+12.96|38,337
070330|A50CHIN-C30|0.365|0.375|0.430|+0.065|+17.81|18,429
070332|A50CHIN-C32|0.820|0.930|0.930|+0.110|+13.41|5
070334|A50CHIN-C34|0.985|0.000|0.000|0.000|0.00|0
070336|A50CHIN-C36|0.595|0.620|0.665|+0.070|+11.76|2,373
070338|A50CHIN-C38|0.250|0.285|0.285|+0.035|+14.00|86,166
070325|A50CHIN-H25|0.035|0.000|0.000|0.000|0.00|0
070327|A50CHIN-H27|0.060|0.055|0.040|-0.020|-33.33|3,082
070329|A50CHIN-H29|0.345|0.340|0.295|-0.050|-14.49|140,984
7054|AASIA|0.150|0.000|0.000|0.000|0.00|0
5238|AAX|0.245|0.245|0.240|-0.005|-2.04|28,295
5238WA|AAX-WA|0.045|0.045|0.045|0.000|0.00|805
0800EA|ABFMY1|1.179|1.182|1.182|+0.003|+0.25|100
7086|ABLEGRP|0.070|0.075|0.075|+0.005|+7.14|300
2488|ABMB|4.090|4.090|4.010|-0.080|-1.96|3,948
2488CY|ABMB-CY|0.100|0.000|0.000|0.000|0.00|0
7131|ACME|0.250|0.000|0.000|0.000|0.00|0
7120|ACOSTEC|0.420|0.420|0.420|0.000|0.00|15,687
5281|ADVCON|0.425|0.425|0.440|+0.015|+3.53|25,162
7191|ADVENTA|0.355|0.355|0.350|-0.005|-1.41|300
9148|ADVPKG|1.840|0.000|0.000|0.000|0.00|0
7146|AEM|0.105|0.000|0.000|0.000|0.00|0
7146WA|AEM-WA|0.005|0.000|0.000|0.000|0.00|0
0181|AEMULUS|0.240|0.245|0.245|+0.005|+2.08|9,105
6599|AEON|1.470|1.500|1.480|+0.010|+0.68|12,803
6599CO|AEON-CO|0.035|0.000|0.000|0.000|0.00|0
6599CP|AEON-CP|0.050|0.000|0.000|0.000|0.00|0
6599CQ|AEON-CQ|0.030|0.000|0.000|0.000|0.00|0
5139|AEONCR|16.800|16.820|16.900|+0.100|+0.60|584
5139LA|AEONCR-LA|1.540|1.500|1.500|-0.040|-2.60|36
5185|AFFIN|2.200|2.210|2.200|0.000|0.00|572
5198|AFUJIYA|0.520|0.000|0.000|0.000|0.00|0
7315|AHB|0.150|0.150|0.145|-0.005|-3.33|14,656
7315WB|AHB-WB|0.020|0.000|0.000|0.000|0.00|0
7090|AHEALTH|8.870|8.880|8.860|-0.010|-0.11|156
4952|AHP|0.770|0.775|0.755|-0.015|-1.95|413
0122|AIM|0.250|0.000|0.000|0.000|0.00|0
5099|AIRASIA|2.660|2.680|2.640|-0.020|-0.75|60,055
509959|AIRASIAC59|0.020|0.000|0.000|0.000|0.00|0
509967|AIRASIAC67|0.060|0.055|0.050|-0.010|-16.67|10,810
509970|AIRASIAC70|0.005|0.005|0.005|0.000|0.00|900
509971|AIRASIAC71|0.055|0.000|0.000|0.000|0.00|0
509972|AIRASIAC72|0.150|0.000|0.000|0.000|0.00|0
509973|AIRASIAC73|0.185|0.170|0.170|-0.015|-8.11|500
509974|AIRASIAC74|0.295|0.285|0.285|-0.010|-3.39|100
509975|AIRASIAC75|0.110|0.000|0.000|0.000|0.00|0
509976|AIRASIAC76|0.055|0.000|0.000|0.000|0.00|0
509977|AIRASIAC77|0.055|0.055|0.055|0.000|0.00|39,900
509978|AIRASIAC78|0.080|0.000|0.000|0.000|0.00|0
509979|AIRASIAC79|0.035|0.000|0.000|0.000|0.00|0
509980|AIRASIAC80|0.050|0.000|0.000|0.000|0.00|0
5014|AIRPORT|7.240|7.250|7.190|-0.050|-0.69|27,865
