7018WA|CME-WA|0.025|0.000|0.000|0.000|0.00|0
5180|CMMT|1.110|1.120|1.120|+0.010|+0.90|12,753
2852|CMSB|3.350|3.350|3.300|-0.050|-1.49|5,139
285214|CMSB-C14|0.085|0.000|0.000|0.000|0.00|0
285215|CMSB-C15|0.120|0.110|0.110|-0.010|-8.33|5
7986|CNASIA|0.450|0.000|0.000|0.000|0.00|0
5104|CNI|0.070|0.070|0.070|0.000|0.00|2,033
5188|CNOUHUA|0.050|0.000|0.000|0.000|0.00|0
5071|COASTAL|1.120|1.120|1.100|-0.020|-1.79|1,142
7205|COCOLND|1.990|2.000|1.990|0.000|0.00|57
7195|COMCORP|0.105|0.125|0.110|+0.005|+4.76|112
2127|COMFORT|0.810|0.805|0.805|-0.005|-0.62|3,970
5136|COMPLET|0.880|0.880|0.885|+0.005|+0.57|630
5037|COMPUGT|0.025|0.025|0.025|0.000|0.00|42,963
0102|CONNECT|0.105|0.105|0.105|0.000|0.00|530
0102PA|CONNECT-PA|0.030|0.000|0.000|0.000|0.00|0
0102WA|CONNECT-WA|0.030|0.000|0.000|0.000|0.00|0
0102WB|CONNECT-WB|0.040|0.000|0.000|0.000|0.00|0
8591|CRESBLD|1.170|1.180|1.170|0.000|0.00|26,320
6718|CRESNDO|1.320|1.280|1.280|-0.040|-3.03|53
03016|CRG|0.045|0.045|0.045|0.000|0.00|1,040
7202|CSCENIC|1.110|1.110|1.110|0.000|0.00|500
5094|CSCSTEL|1.070|1.070|1.060|-0.010|-0.93|2,559
5214|CSL|0.010|0.000|0.000|0.000|0.00|0
0051|CUSCAPI|0.215|0.215|0.210|-0.005|-2.33|59,092
5049|CVIEW|1.520|1.510|1.510|-0.010|-0.66|1
9423|CWG|0.415|0.000|0.000|0.000|0.00|0
7157|CYL|0.465|0.430|0.400|-0.065|-13.98|1,160
5082|CYMAO|0.345|0.000|0.000|0.000|0.00|0
5184|CYPARK|1.700|1.700|1.690|-0.010|-0.59|3,451
7204|D&O|0.695|0.700|0.690|-0.005|-0.72|17,756
8125|DAIBOCI|1.600|1.600|1.580|-0.020|-1.25|6,383
8125WB|DAIBOCI-WB|0.130|0.130|0.130|0.000|0.00|29
5355|DAIMAN|2.990|0.000|0.000|0.000|0.00|0
5276|DANCO|0.605|0.605|0.630|+0.025|+4.13|39,760
5276WA|DANCO-WA|0.355|0.355|0.385|+0.030|+8.45|34,206
8338|DATAPRP|0.220|0.225|0.220|0.000|0.00|9,898
0091|DAYA|0.010|0.010|0.005|-0.005|-50.00|6,000
5141|DAYANG|1.390|1.400|1.330|-0.060|-4.32|513,045
7179|DBE|0.030|0.030|0.030|0.000|0.00|2,330
7179WB|DBE-WB|0.010|0.005|0.010|0.000|0.00|5,010
3484|DBHD|0.505|0.510|0.520|+0.015|+2.97|44,295
3484WA|DBHD-WA|0.120|0.120|0.120|0.000|0.00|10,688
7119|DEGEM|1.050|0.000|0.000|0.000|0.00|0
5132|DELEUM|1.100|1.080|1.080|-0.020|-1.82|555
7212|DESTINI|0.320|0.320|0.310|-0.010|-3.13|118,857
0152|DGB|0.125|0.120|0.120|-0.005|-4.00|400
0152WB|DGB-WB|0.030|0.000|0.000|0.000|0.00|0
0131|DGSB|0.080|0.080|0.080|0.000|0.00|8,521
7277|DIALOG|3.180|3.160|3.200|+0.020|+0.63|65,887
727733|DIALOG-C33|0.005|0.000|0.000|0.000|0.00|0
727735|DIALOG-C35|0.005|0.000|0.000|0.000|0.00|0
727736|DIALOG-C36|0.040|0.000|0.000|0.000|0.00|0
727737|DIALOG-C37|0.040|0.035|0.035|-0.005|-12.50|5,500
727738|DIALOG-C38|0.025|0.000|0.000|0.000|0.00|0
727739|DIALOG-C39|0.050|0.000|0.000|0.000|0.00|0
727740|DIALOG-C40|0.100|0.100|0.100|0.000|0.00|6,835
727741|DIALOG-C41|0.090|0.085|0.090|0.000|0.00|16,500
727742|DIALOG-C42|0.135|0.000|0.000|0.000|0.00|0
727743|DIALOG-C43|0.100|0.000|0.000|0.000|0.00|0
727744|DIALOG-C44|0.060|0.000|0.000|0.000|0.00|0
6947|DIGI|4.610|4.560|4.650|+0.040|+0.87|19,996
694724|DIGI-C24|0.035|0.000|0.000|0.000|0.00|0
694725|DIGI-C25|0.105|0.000|0.000|0.000|0.00|0
694726|DIGI-C26|0.115|0.000|0.000|0.000|0.00|0
694727|DIGI-C27|0.110|0.000|0.000|0.000|0.00|0
694728|DIGI-C28|0.050|0.000|0.000|0.000|0.00|0
0029|DIGISTA|0.045|0.050|0.050|+0.005|+11.11|5,644
0029WB|DIGISTA-WB|0.015|0.000|0.000|0.000|0.00|0
0400GA|DIN040000223|99.500|99.400|99.700|+0.200|+0.20|11
0400GC|DIN042300721|100.500|0.000|0.000|0.000|0.00|0
0400GB|DIN045801028|100.700|0.000|0.000|0.000|0.00|0
7528|DKLS|1.750|0.000|0.000|0.000|0.00|0
5908|DKSH|2.400|2.410|2.410|+0.010|+0.42|693
3026|DLADY|64.000|63.800|64.100|+0.100|+0.16|279
4456|DNEX|0.285|0.290|0.295|+0.010|+3.51|138,038
4456WD|DNEX-WD|0.075|0.075|0.075|0.000|0.00|16,396
7114|DNONCE|0.455|0.460|0.440|-0.015|-3.30|2,648
7114WA|DNONCE-WA|0.195|0.195|0.175|-0.020|-10.26|2,960
5835|DOLMITE|0.110|0.000|0.000|0.000|0.00|0
5265|DOLPHIN|0.140|0.140|0.145|+0.005|+3.57|500
5265WA|DOLPHIN-WA|0.030|0.000|0.000|0.000|0.00|0
7169|DOMINAN|1.260|1.260|1.260|0.000|0.00|168
7169WA|DOMINAN-WA|0.075|0.090|0.090|+0.015|+20.00|1,300
7148|DPHARMA|1.200|1.200|1.200|0.000|0.00|26,318
0205|DPIH|0.200|0.200|0.200|0.000|0.00|5,466
7198|DPS|0.075|0.000|0.000|0.000|0.00|0
7198WB|DPS-WB|0.030|0.000|0.000|0.000|0.00|0
1619|DRBHCOM|1.870|1.880|1.900|+0.030|+1.60|15,647
161960|DRBHCOMC60|0.020|0.020|0.020|0.000|0.00|1,343
161962|DRBHCOMC62|0.005|0.000|0.000|0.000|0.00|0
161963|DRBHCOMC63|0.005|0.000|0.000|0.000|0.00|0
161964|DRBHCOMC64|0.005|0.005|0.005|0.000|0.00|4,000
161966|DRBHCOMC66|0.005|0.000|0.000|0.000|0.00|0
161967|DRBHCOMC67|0.015|0.000|0.000|0.000|0.00|0
161968|DRBHCOMC68|0.085|0.085|0.085|0.000|0.00|15,786
161969|DRBHCOMC69|0.125|0.000|0.000|0.000|0.00|0
161970|DRBHCOMC70|0.155|0.150|0.155|0.000|0.00|6,754
161971|DRBHCOMC71|0.130|0.000|0.000|0.000|0.00|0
161972|DRBHCOMC72|0.120|0.000|0.000|0.000|0.00|0
161973|DRBHCOMC73|0.095|0.000|0.000|0.000|0.00|0
161974|DRBHCOMC74|0.085|0.080|0.085|0.000|0.00|29,858
161975|DRBHCOMC75|0.075|0.080|0.080|+0.005|+6.67|504
5216|DSONIC|0.505|0.510|0.515|+0.010|+1.98|27,152
5216WA|DSONIC-WA|0.090|0.090|0.090|0.000|0.00|3,219
7233|DUFU|1.560|1.580|1.590|+0.030|+1.92|12,022
3948|DUTALND|0.490|0.490|0.495|+0.005|+1.02|3,812
7165|DWL|0.785|0.000|0.000|0.000|0.00|0
7165PA|DWL-PA|0.205|0.000|0.000|0.000|0.00|0
7165WA|DWL-WA|0.225|0.225|0.225|0.000|0.00|200
5178|DYNACIA|0.100|0.100|0.095|-0.005|-5.00|618,992
5178PA|DYNACIA-PA|0.050|0.050|0.045|-0.005|-10.00|2,005
5178WA|DYNACIA-WA|0.040|0.040|0.040|0.000|0.00|3,401
