070322|A50CHIN-C22|0.055|0.000|0.000|0.000|0.00|0
070324|A50CHIN-C24|0.815|0.000|0.000|0.000|0.00|0
070326|A50CHIN-C26|0.495|0.000|0.000|0.000|0.00|0
070328|A50CHIN-C28|0.190|0.200|0.215|+0.025|+13.16|35,080
070330|A50CHIN-C30|0.245|0.265|0.275|+0.030|+12.24|17,530
070332|A50CHIN-C32|0.720|0.000|0.000|0.000|0.00|0
070334|A50CHIN-C34|0.870|0.905|0.895|+0.025|+2.87|30
070336|A50CHIN-C36|0.460|0.475|0.490|+0.030|+6.52|38,098
070338|A50CHIN-C38|0.180|0.185|0.195|+0.015|+8.33|131,998
070321|A50CHIN-H21|0.050|0.000|0.000|0.000|0.00|0
070323|A50CHIN-H23|0.005|0.000|0.000|0.000|0.00|0
070325|A50CHIN-H25|0.035|0.000|0.000|0.000|0.00|0
070327|A50CHIN-H27|0.080|0.075|0.080|0.000|0.00|738
070329|A50CHIN-H29|0.440|0.430|0.415|-0.025|-5.68|40,372
7054|AASIA|0.160|0.000|0.000|0.000|0.00|0
5238|AAX|0.250|0.250|0.245|-0.005|-2.00|29,558
523821|AAX-C21|0.005|0.000|0.000|0.000|0.00|0
5238WA|AAX-WA|0.050|0.045|0.045|-0.005|-10.00|15,320
0800EA|ABFMY1|1.179|0.000|0.000|0.000|0.00|0
7086|ABLEGRP|0.070|0.000|0.000|0.000|0.00|0
2488|ABMB|4.140|4.140|4.070|-0.070|-1.69|4,972
2488CY|ABMB-CY|0.100|0.000|0.000|0.000|0.00|0
7131|ACME|0.250|0.000|0.000|0.000|0.00|0
7120|ACOSTEC|0.420|0.425|0.415|-0.005|-1.19|15,193
5281|ADVCON|0.430|0.435|0.425|-0.005|-1.16|27,242
7191|ADVENTA|0.350|0.355|0.355|+0.005|+1.43|270
9148|ADVPKG|1.860|0.000|0.000|0.000|0.00|0
7146|AEM|0.105|0.105|0.110|+0.005|+4.76|501
7146WA|AEM-WA|0.010|0.005|0.005|-0.005|-50.00|900
0181|AEMULUS|0.240|0.240|0.240|0.000|0.00|2,431
6599|AEON|1.460|1.460|1.450|-0.010|-0.68|26,905
6599CO|AEON-CO|0.030|0.030|0.030|0.000|0.00|11,585
6599CP|AEON-CP|0.050|0.000|0.000|0.000|0.00|0
6599CQ|AEON-CQ|0.030|0.000|0.000|0.000|0.00|0
5139|AEONCR|16.960|16.920|16.800|-0.160|-0.94|1,647
5139LA|AEONCR-LA|1.530|1.530|1.590|+0.060|+3.92|75
5185|AFFIN|2.230|2.220|2.220|-0.010|-0.45|292
5198|AFUJIYA|0.510|0.520|0.520|+0.010|+1.96|10
7315|AHB|0.145|0.145|0.135|-0.010|-6.90|9,460
7315WB|AHB-WB|0.015|0.010|0.010|-0.005|-33.33|2,749
7090|AHEALTH|9.140|9.180|9.020|-0.120|-1.31|1,016
4952|AHP|0.760|0.755|0.775|+0.015|+1.97|120
0122|AIM|0.250|0.000|0.000|0.000|0.00|0
5099|AIRASIA|2.740|2.750|2.700|-0.040|-1.46|23,001
509959|AIRASIAC59|0.020|0.000|0.000|0.000|0.00|0
509967|AIRASIAC67|0.085|0.080|0.080|-0.005|-5.88|5,477
509968|AIRASIAC68|0.005|0.000|0.000|0.000|0.00|0
509969|AIRASIAC69|0.005|0.000|0.000|0.000|0.00|0
509970|AIRASIAC70|0.005|0.000|0.000|0.000|0.00|0
509971|AIRASIAC71|0.065|0.000|0.000|0.000|0.00|0
509972|AIRASIAC72|0.175|0.000|0.000|0.000|0.00|0
509973|AIRASIAC73|0.190|0.190|0.190|0.000|0.00|1,000
509974|AIRASIAC74|0.325|0.310|0.305|-0.020|-6.15|250
509975|AIRASIAC75|0.120|0.115|0.115|-0.005|-4.17|1,000
509976|AIRASIAC76|0.070|0.000|0.000|0.000|0.00|0
509977|AIRASIAC77|0.070|0.070|0.070|0.000|0.00|30,700
509978|AIRASIAC78|0.095|0.000|0.000|0.000|0.00|0
509979|AIRASIAC79|0.045|0.000|0.000|0.000|0.00|0
509980|AIRASIAC80|0.050|0.000|0.000|0.000|0.00|0
5014|AIRPORT|7.340|7.350|7.290|-0.050|-0.68|31,856
5014C4|AIRPORT-C4|0.025|0.000|0.000|0.000|0.00|0
5014C5|AIRPORT-C5|0.030|0.000|0.000|0.000|0.00|0
5014C6|AIRPORT-C6|0.075|0.000|0.000|0.000|0.00|0
5014C7|AIRPORT-C7|0.050|0.000|0.000|0.000|0.00|0
2682|AISB|0.265|0.000|0.000|0.000|0.00|0
2658|AJI|17.980|17.980|17.880|-0.100|-0.56|641
7609|AJIYA|0.530|0.530|0.530|0.000|0.00|403
7609WA|AJIYA-WA|0.090|0.090|0.100|+0.010|+11.11|49
5115|ALAM|0.110|0.110|0.105|-0.005|-4.55|5,787
5116|ALAQAR|1.340|1.350|1.390|+0.050|+3.73|4,459
2674|ALCOM|0.525|0.525|0.530|+0.005|+0.95|285
1163|ALLIANZ|14.480|14.560|14.500|+0.020|+0.14|22
1163PA|ALLIANZ-PA|14.300|0.000|0.000|0.000|0.00|0
5269|ALSREIT|0.845|0.840|0.850|+0.005|+0.59|22
1015|AMBANK|4.520|4.530|4.530|+0.010|+0.22|55,810
101510|AMBANK-C10|0.175|0.000|0.000|0.000|0.00|0
101511|AMBANK-C11|0.165|0.000|0.000|0.000|0.00|0
101512|AMBANK-C12|0.125|0.000|0.000|0.000|0.00|0
101513|AMBANK-C13|0.085|0.000|0.000|0.000|0.00|0
0159|AMEDIA|0.155|0.155|0.155|0.000|0.00|600
5120|AMFIRST|0.530|0.535|0.535|+0.005|+0.94|640
03011|AMLEX|0.200|0.000|0.000|0.000|0.00|0
1007|AMPROP|0.520|0.515|0.535|+0.015|+2.88|425
1007PA|AMPROP-PA|0.250|0.250|0.250|0.000|0.00|281
1007PB|AMPROP-PB|0.580|0.000|0.000|0.000|0.00|0
7031|AMTEL|0.665|0.000|0.000|0.000|0.00|0
5959|AMVERTON|1.170|1.170|1.180|+0.010|+0.85|3,252
6351|AMWAY|6.000|6.000|6.000|0.000|0.00|20
7083|ANALABS|1.110|1.100|1.100|-0.010|-0.90|8
4758|ANCOM|0.485|0.470|0.485|0.000|0.00|902
0048|ANCOMLB|0.085|0.080|0.080|-0.005|-5.88|347
6556|ANNJOO|1.530|1.540|1.570|+0.040|+2.61|7,074
6556PA|ANNJOO-PA|0.490|0.550|0.550|+0.060|+12.24|55
9342|ANZO|0.040|0.040|0.040|0.000|0.00|20,712
9342WA|ANZO-WA|0.005|0.000|0.000|0.000|0.00|0
9342WB|ANZO-WB|0.025|0.000|0.000|0.000|0.00|0
9342WC|ANZO-WC|0.005|0.000|0.000|0.000|0.00|0
5568|APB|0.665|0.650|0.650|-0.015|-2.26|79
5088|APEX|1.060|1.050|1.050|-0.010|-0.94|160
5194|APFT|0.015|0.020|0.015|0.000|0.00|119,500
5015|APM|3.010|3.010|3.000|-0.010|-0.33|343
6432|APOLLO|3.900|3.950|3.950|+0.050|+1.28|22
0119|APPASIA|0.085|0.085|0.085|0.000|0.00|280
0119WA|APPASIA-WA|0.040|0.035|0.035|-0.005|-12.50|600
7214|ARANK|0.520|0.520|0.515|-0.005|-0.96|1,182
7007|ARK|0.360|0.000|0.000|0.000|0.00|0
7007WB|ARK-WB|0.090|0.000|0.000|0.000|0.00|0
5210|ARMADA|0.185|0.185|0.185|0.000|0.00|761,224
521040|ARMADA-C40|0.005|0.000|0.000|0.000|0.00|0
521043|ARMADA-C43|0.005|0.000|0.000|0.000|0.00|0
521045|ARMADA-C45|0.005|0.000|0.000|0.000|0.00|0
521046|ARMADA-C46|0.005|0.000|0.000|0.000|0.00|0
521047|ARMADA-C47|0.005|0.000|0.000|0.000|0.00|0
521048|ARMADA-C48|0.005|0.000|0.000|0.000|0.00|0
521049|ARMADA-C49|0.005|0.000|0.000|0.000|0.00|0
521050|ARMADA-C50|0.015|0.000|0.000|0.000|0.00|0
5127|ARREIT|0.835|0.840|0.840|+0.005|+0.60|63
1481|ASB|0.135|0.135|0.135|0.000|0.00|8,234
0068|ASDION|0.270|0.270|0.270|0.000|0.00|10,573
7722|ASIABRN|0.480|0.475|0.480|0.000|0.00|60
7129|ASIAFLE|2.480|2.480|2.480|0.000|0.00|180
4057|ASIAPAC|0.120|0.120|0.120|0.000|0.00|90
4057LC|ASIAPAC-LC|0.580|0.000|0.000|0.000|0.00|0
4057WB|ASIAPAC-WB|0.045|0.000|0.000|0.000|0.00|0
0105|ASIAPLY|0.080|0.070|0.075|-0.005|-6.25|2,903
0105PA|ASIAPLY-PA|0.035|0.000|0.000|0.000|0.00|0
0105WA|ASIAPLY-WA|0.015|0.000|0.000|0.000|0.00|0
0105WB|ASIAPLY-WB|0.025|0.000|0.000|0.000|0.00|0
7162|ASTINO|0.670|0.000|0.000|0.000|0.00|0
6399|ASTRO|1.530|1.500|1.490|-0.040|-2.61|15,624
639910|ASTRO-C10|0.115|0.085|0.085|-0.030|-26.09|20
639911|ASTRO-C11|0.110|0.000|0.000|0.000|0.00|0
639912|ASTRO-C12|0.065|0.065|0.065|0.000|0.00|200
639913|ASTRO-C13|0.070|0.060|0.060|-0.010|-14.29|16,000
639914|ASTRO-C14|0.065|0.000|0.000|0.000|0.00|0
0072|AT|0.050|0.000|0.000|0.000|0.00|0
0072WB|AT-WB|0.005|0.000|0.000|0.000|0.00|0
8176|ATAIMS|1.750|1.750|1.750|0.000|0.00|7,324
7048|ATLAN|4.500|4.490|4.500|0.000|0.00|60
5130|ATRIUM|1.120|1.120|1.120|0.000|0.00|790
7099|ATTA|0.605|0.605|0.600|-0.005|-0.83|20
7099LA|ATTA-LA|0.075|0.000|0.000|0.000|0.00|0
7099PA|ATTA-PA|0.120|0.000|0.000|0.000|0.00|0
7099WB|ATTA-WB|0.110|0.000|0.000|0.000|0.00|0
7099WC|ATTA-WC|0.090|0.000|0.000|0.000|0.00|0
7181|ATURMJU|0.370|0.370|0.370|0.000|0.00|28,706
7181PA|ATURMJU-PA|0.190|0.190|0.195|+0.005|+2.63|51,024
8885|AVI|0.140|0.140|0.135|-0.005|-3.57|15,378
7579|AWC|0.775|0.775|0.770|-0.005|-0.65|3,829
7579WA|AWC-WA|0.265|0.260|0.260|-0.005|-1.89|2,950
6888|AXIATA|4.180|4.170|4.120|-0.060|-1.44|50,359
688828|AXIATA-C28|0.020|0.000|0.000|0.000|0.00|0
