070322|A50CHIN-C22|0.300|0.290|0.290|-0.010|-3.33|6,998
070324|A50CHIN-C24|0.910|0.000|0.000|0.000|0.00|0
070326|A50CHIN-C26|0.505|0.000|0.000|0.000|0.00|0
070328|A50CHIN-C28|0.295|0.295|0.290|-0.005|-1.69|10,101
070330|A50CHIN-C30|0.410|0.405|0.405|-0.005|-1.22|155,096
070332|A50CHIN-C32|0.870|0.820|0.820|-0.050|-5.75|133
070334|A50CHIN-C34|1.060|0.000|0.000|0.000|0.00|0
070336|A50CHIN-C36|0.620|0.615|0.610|-0.010|-1.61|1,972
070321|A50CHIN-H21|0.050|0.000|0.000|0.000|0.00|0
070323|A50CHIN-H23|0.005|0.000|0.000|0.000|0.00|0
070325|A50CHIN-H25|0.035|0.000|0.000|0.000|0.00|0
070327|A50CHIN-H27|0.070|0.065|0.065|-0.005|-7.14|21,635
7054|AASIA|0.145|0.150|0.150|+0.005|+3.45|100
5238|AAX|0.245|0.250|0.255|+0.010|+4.08|90,106
523820|AAX-C20|0.005|0.000|0.000|0.000|0.00|0
523821|AAX-C21|0.005|0.000|0.000|0.000|0.00|0
5238WA|AAX-WA|0.055|0.050|0.055|0.000|0.00|28,026
0800EA|ABFMY1|1.167|0.000|0.000|0.000|0.00|0
7086|ABLEGRP|0.070|0.000|0.000|0.000|0.00|0
2488|ABMB|4.230|4.220|4.210|-0.020|-0.47|9,637
2488CY|ABMB-CY|0.100|0.000|0.000|0.000|0.00|0
7131|ACME|0.230|0.000|0.000|0.000|0.00|0
7120|ACOSTEC|0.435|0.440|0.455|+0.020|+4.60|23,742
5281|ADVCON|0.350|0.350|0.350|0.000|0.00|4,602
7191|ADVENTA|0.355|0.355|0.355|0.000|0.00|200
9148|ADVPKG|1.900|0.000|0.000|0.000|0.00|0
7146|AEM|0.120|0.115|0.120|0.000|0.00|3,188
7146WA|AEM-WA|0.005|0.000|0.000|0.000|0.00|0
0181|AEMULUS|0.245|0.245|0.250|+0.005|+2.04|3,897
6599|AEON|1.610|1.610|1.590|-0.020|-1.24|8,324
6599CO|AEON-CO|0.060|0.060|0.055|-0.005|-8.33|1,700
6599CP|AEON-CP|0.050|0.055|0.050|0.000|0.00|2
6599CQ|AEON-CQ|0.030|0.000|0.000|0.000|0.00|0
5139|AEONCR|16.980|17.000|17.200|+0.220|+1.30|1,763
5139LA|AEONCR-LA|1.500|0.000|0.000|0.000|0.00|0
5185|AFFIN|2.310|2.290|2.310|0.000|0.00|999
5198|AFUJIYA|0.535|0.540|0.540|+0.005|+0.93|10
7315|AHB|0.130|0.130|0.130|0.000|0.00|1,805
7315WB|AHB-WB|0.005|0.005|0.005|0.000|0.00|2,400
7090|AHEALTH|9.770|9.740|9.660|-0.110|-1.13|269
4952|AHP|0.735|0.740|0.755|+0.020|+2.72|35
0122|AIM|0.280|0.000|0.000|0.000|0.00|0
5099|AIRASIA|2.790|2.800|2.800|+0.010|+0.36|77,790
509959|AIRASIAC59|0.025|0.000|0.000|0.000|0.00|0
509967|AIRASIAC67|0.095|0.100|0.090|-0.005|-5.26|2,600
509968|AIRASIAC68|0.010|0.000|0.000|0.000|0.00|0
509969|AIRASIAC69|0.030|0.000|0.000|0.000|0.00|0
509970|AIRASIAC70|0.020|0.015|0.015|-0.005|-25.00|9,000
509971|AIRASIAC71|0.085|0.080|0.080|-0.005|-5.88|6,275
509972|AIRASIAC72|0.180|0.180|0.180|0.000|0.00|3,080
509973|AIRASIAC73|0.195|0.195|0.195|0.000|0.00|9,970
509974|AIRASIAC74|0.280|0.000|0.000|0.000|0.00|0
509975|AIRASIAC75|0.130|0.130|0.130|0.000|0.00|800
509976|AIRASIAC76|0.075|0.000|0.000|0.000|0.00|0
509977|AIRASIAC77|0.075|0.075|0.075|0.000|0.00|42,363
509978|AIRASIAC78|0.095|0.095|0.095|0.000|0.00|48,000
509979|AIRASIAC79|0.050|0.055|0.055|+0.005|+10.00|300
509980|AIRASIAC80|0.050|0.000|0.000|0.000|0.00|0
5014|AIRPORT|7.990|7.950|7.870|-0.120|-1.50|43,503
5014C2|AIRPORT-C2|0.025|0.000|0.000|0.000|0.00|0
5014C3|AIRPORT-C3|0.035|0.000|0.000|0.000|0.00|0
5014C4|AIRPORT-C4|0.050|0.050|0.045|-0.005|-10.00|263
5014C5|AIRPORT-C5|0.070|0.065|0.065|-0.005|-7.14|6,472
5014C6|AIRPORT-C6|0.160|0.000|0.000|0.000|0.00|0
5014C7|AIRPORT-C7|0.105|0.095|0.095|-0.010|-9.52|400
2682|AISB|0.260|0.000|0.000|0.000|0.00|0
2658|AJI|18.600|18.680|18.520|-0.080|-0.43|140
7609|AJIYA|0.555|0.545|0.545|-0.010|-1.80|1,770
7609WA|AJIYA-WA|0.095|0.000|0.000|0.000|0.00|0
5115|ALAM|0.105|0.100|0.110|+0.005|+4.76|88,527
5116|ALAQAR|1.370|1.370|1.350|-0.020|-1.46|10,593
2674|ALCOM|0.515|0.520|0.550|+0.035|+6.80|802
1163|ALLIANZ|14.300|14.300|14.300|0.000|0.00|2,347
1163PA|ALLIANZ-PA|14.300|0.000|0.000|0.000|0.00|0
5269|ALSREIT|0.825|0.820|0.820|-0.005|-0.61|320
1015|AMBANK|4.490|4.510|4.500|+0.010|+0.22|20,975
101510|AMBANK-C10|0.190|0.000|0.000|0.000|0.00|0
101511|AMBANK-C11|0.180|0.000|0.000|0.000|0.00|0
101512|AMBANK-C12|0.150|0.000|0.000|0.000|0.00|0
101513|AMBANK-C13|0.095|0.000|0.000|0.000|0.00|0
0159|AMEDIA|0.155|0.155|0.155|0.000|0.00|630
5120|AMFIRST|0.530|0.530|0.530|0.000|0.00|316
03011|AMLEX|0.180|0.000|0.000|0.000|0.00|0
1007|AMPROP|0.530|0.520|0.525|-0.005|-0.94|257
1007PA|AMPROP-PA|0.255|0.250|0.250|-0.005|-1.96|79
1007PB|AMPROP-PB|0.580|0.000|0.000|0.000|0.00|0
7051|AMTEK|0.275|0.000|0.000|0.000|0.00|0
7031|AMTEL|0.665|0.000|0.000|0.000|0.00|0
5959|AMVERTON|1.000|1.000|1.020|+0.020|+2.00|1,027
6351|AMWAY|6.150|6.200|6.250|+0.100|+1.63|64
7083|ANALABS|1.200|0.000|0.000|0.000|0.00|0
4758|ANCOM|0.505|0.500|0.505|0.000|0.00|1,064
0048|ANCOMLB|0.100|0.105|0.095|-0.005|-5.00|9,044
6556|ANNJOO|1.490|1.500|1.560|+0.070|+4.70|11,553
6556PA|ANNJOO-PA|0.500|0.000|0.000|0.000|0.00|0
9342|ANZO|0.035|0.040|0.040|+0.005|+14.29|5,475
9342WA|ANZO-WA|0.005|0.000|0.000|0.000|0.00|0
9342WB|ANZO-WB|0.025|0.000|0.000|0.000|0.00|0
9342WC|ANZO-WC|0.005|0.000|0.000|0.000|0.00|0
5568|APB|0.790|0.000|0.000|0.000|0.00|0
5088|APEX|0.985|1.000|1.000|+0.015|+1.52|110
5194|APFT|0.020|0.020|0.015|-0.005|-25.00|66,351
5015|APM|3.000|3.000|3.000|0.000|0.00|4
6432|APOLLO|3.850|3.860|3.860|+0.010|+0.26|10
0119|APPASIA|0.090|0.085|0.090|0.000|0.00|4,873
0119WA|APPASIA-WA|0.040|0.000|0.000|0.000|0.00|0
7214|ARANK|0.520|0.520|0.520|0.000|0.00|224
7007|ARK|0.495|0.495|0.500|+0.005|+1.01|129
7007WB|ARK-WB|0.090|0.000|0.000|0.000|0.00|0
5210|ARMADA|0.170|0.165|0.165|-0.005|-2.94|442,495
521040|ARMADA-C40|0.005|0.000|0.000|0.000|0.00|0
521043|ARMADA-C43|0.005|0.000|0.000|0.000|0.00|0
521045|ARMADA-C45|0.005|0.000|0.000|0.000|0.00|0
521046|ARMADA-C46|0.005|0.000|0.000|0.000|0.00|0
521047|ARMADA-C47|0.005|0.000|0.000|0.000|0.00|0
521048|ARMADA-C48|0.005|0.000|0.000|0.000|0.00|0
521049|ARMADA-C49|0.005|0.000|0.000|0.000|0.00|0
521050|ARMADA-C50|0.015|0.000|0.000|0.000|0.00|0
5127|ARREIT|0.850|0.850|0.850|0.000|0.00|189
1481|ASB|0.135|0.135|0.130|-0.005|-3.70|17,258
0068|ASDION|0.250|0.250|0.255|+0.005|+2.00|42,667
0068WB|ASDION-WB|0.005|0.000|0.000|0.000|0.00|0
7722|ASIABRN|0.465|0.430|0.430|-0.035|-7.53|300
7129|ASIAFLE|2.600|2.600|2.600|0.000|0.00|80
4057|ASIAPAC|0.115|0.115|0.115|0.000|0.00|1,510
4057LC|ASIAPAC-LC|0.600|0.000|0.000|0.000|0.00|0
4057WB|ASIAPAC-WB|0.055|0.000|0.000|0.000|0.00|0
0105|ASIAPLY|0.080|0.075|0.080|0.000|0.00|3,082
0105PA|ASIAPLY-PA|0.035|0.035|0.040|+0.005|+14.29|23,000
0105WA|ASIAPLY-WA|0.020|0.000|0.000|0.000|0.00|0
0105WB|ASIAPLY-WB|0.025|0.025|0.025|0.000|0.00|37
7162|ASTINO|0.665|0.630|0.640|-0.025|-3.76|1,405
6399|ASTRO|1.650|1.640|1.610|-0.040|-2.42|20,850
639910|ASTRO-C10|0.140|0.135|0.135|-0.005|-3.57|2,772
639911|ASTRO-C11|0.125|0.000|0.000|0.000|0.00|0
639912|ASTRO-C12|0.110|0.000|0.000|0.000|0.00|0
639913|ASTRO-C13|0.100|0.000|0.000|0.000|0.00|0
639914|ASTRO-C14|0.080|0.000|0.000|0.000|0.00|0
0072|AT|0.050|0.050|0.050|0.000|0.00|6,383
0072WB|AT-WB|0.005|0.000|0.000|0.000|0.00|0
8176|ATAIMS|1.730|1.750|1.720|-0.010|-0.58|7,171
7048|ATLAN|4.400|0.000|0.000|0.000|0.00|0
5130|ATRIUM|1.130|1.130|1.130|0.000|0.00|64
7099|ATTA|0.610|0.650|0.630|+0.020|+3.28|350
7099LA|ATTA-LA|0.080|0.075|0.090|+0.010|+12.50|11,105
7099PA|ATTA-PA|0.120|0.130|0.140|+0.020|+16.67|500
7099WB|ATTA-WB|0.090|0.000|0.000|0.000|0.00|0
7099WC|ATTA-WC|0.095|0.000|0.000|0.000|0.00|0
7181|ATURMJU|0.480|0.480|0.455|-0.025|-5.21|36,504
7181PA|ATURMJU-PA|0.150|0.155|0.160|+0.010|+6.67|65,970
8885|AVI|0.240|0.235|0.240|0.000|0.00|501
7579|AWC|0.770|0.765|0.780|+0.010|+1.30|31,997
7579WA|AWC-WA|0.205|0.205|0.220|+0.015|+7.32|12,919
6888|AXIATA|4.140|4.140|4.160|+0.020|+0.48|22,171
688828|AXIATA-C28|0.020|0.000|0.000|0.000|0.00|0
688829|AXIATA-C29|0.005|0.000|0.000|0.000|0.00|0
688830|AXIATA-C30|0.040|0.000|0.000|0.000|0.00|0
688831|AXIATA-C31|0.040|0.000|0.000|0.000|0.00|0
688832|AXIATA-C32|0.125|0.120|0.120|-0.005|-4.00|3
688833|AXIATA-C33|0.175|0.180|0.180|+0.005|+2.86|1,300
688834|AXIATA-C34|0.175|0.000|0.000|0.000|0.00|0
688835|AXIATA-C35|0.155|0.000|0.000|0.000|0.00|0
688836|AXIATA-C36|0.190|0.190|0.185|-0.005|-2.63|2
5106|AXREIT|1.730|1.730|1.730|0.000|0.00|5,909
2305|AYER|4.200|4.500|4.500|+0.300|+7.14|10
5021|AYS|0.350|0.345|0.350|0.000|0.00|185
7078|AZRB|0.430|0.430|0.460|+0.030|+6.98|174,081
7078WA|AZRB-WA|0.200|0.195|0.205|+0.005|+2.50|11,161
0098|BAHVEST|0.615|0.615|0.620|+0.005|+0.81|48,344
0098WA|BAHVEST-WA|0.360|0.360|0.365|+0.005|+1.39|14,726
7251|BARAKAH|0.090|0.090|0.110|+0.020|+22.22|484,596
4162|BAT|33.100|33.500|34.360|+1.260|+3.81|2,978
4162CM|BAT-CM|0.045|0.045|0.065|+0.020|+44.44|10,012
4162CN|BAT-CN|0.130|0.000|0.000|0.000|0.00|0
5248|BAUTO|2.120|2.120|2.150|+0.030|+1.42|18,137
5248C1|BAUTO-C1|0.060|0.000|0.000|0.000|0.00|0
5248CY|BAUTO-CY|0.125|0.000|0.000|0.000|0.00|0
