070322|A50CHIN-C22|0.195|0.185|0.195|0.000|0.00|1,108
070324|A50CHIN-C24|0.875|0.880|0.840|-0.035|-4.00|200
070326|A50CHIN-C26|0.495|0.000|0.000|0.000|0.00|0
070328|A50CHIN-C28|0.255|0.245|0.250|-0.005|-1.96|3,796
070330|A50CHIN-C30|0.365|0.330|0.345|-0.020|-5.48|12,456
070332|A50CHIN-C32|0.720|0.000|0.000|0.000|0.00|0
070334|A50CHIN-C34|0.880|1.010|1.010|+0.130|+14.77|50
070336|A50CHIN-C36|0.570|0.555|0.550|-0.020|-3.51|3,510
070338|A50CHIN-C38|0.240|0.230|0.240|0.000|0.00|184,515
070321|A50CHIN-H21|0.050|0.000|0.000|0.000|0.00|0
070323|A50CHIN-H23|0.005|0.000|0.000|0.000|0.00|0
070325|A50CHIN-H25|0.035|0.000|0.000|0.000|0.00|0
070327|A50CHIN-H27|0.065|0.070|0.065|0.000|0.00|7,854
070329|A50CHIN-H29|0.380|0.390|0.370|-0.010|-2.63|152,730
7054|AASIA|0.160|0.000|0.000|0.000|0.00|0
5238|AAX|0.250|0.255|0.255|+0.005|+2.00|18,797
523820|AAX-C20|0.005|0.000|0.000|0.000|0.00|0
523821|AAX-C21|0.005|0.000|0.000|0.000|0.00|0
5238WA|AAX-WA|0.055|0.050|0.055|0.000|0.00|7,897
0800EA|ABFMY1|1.173|0.000|0.000|0.000|0.00|0
7086|ABLEGRP|0.075|0.075|0.075|0.000|0.00|3,000
2488|ABMB|4.160|4.160|4.220|+0.060|+1.44|7,055
2488CY|ABMB-CY|0.100|0.000|0.000|0.000|0.00|0
7131|ACME|0.250|0.000|0.000|0.000|0.00|0
7120|ACOSTEC|0.440|0.435|0.425|-0.015|-3.41|16,351
5281|ADVCON|0.430|0.430|0.415|-0.015|-3.49|49,969
7191|ADVENTA|0.355|0.000|0.000|0.000|0.00|0
9148|ADVPKG|1.810|0.000|0.000|0.000|0.00|0
7146|AEM|0.110|0.000|0.000|0.000|0.00|0
7146WA|AEM-WA|0.005|0.005|0.005|0.000|0.00|500
0181|AEMULUS|0.250|0.255|0.255|+0.005|+2.00|5,952
6599|AEON|1.550|1.550|1.540|-0.010|-0.65|12,370
6599CO|AEON-CO|0.050|0.040|0.040|-0.010|-20.00|4,054
6599CP|AEON-CP|0.050|0.000|0.000|0.000|0.00|0
6599CQ|AEON-CQ|0.030|0.000|0.000|0.000|0.00|0
5139|AEONCR|16.940|17.160|17.180|+0.240|+1.42|276
5139LA|AEONCR-LA|1.520|0.000|0.000|0.000|0.00|0
5185|AFFIN|2.290|2.250|2.270|-0.020|-0.87|595
5198|AFUJIYA|0.525|0.000|0.000|0.000|0.00|0
7315|AHB|0.150|0.150|0.140|-0.010|-6.67|4,941
7315WB|AHB-WB|0.015|0.015|0.010|-0.005|-33.33|13,936
7090|AHEALTH|9.200|9.220|9.110|-0.090|-0.98|80
4952|AHP|0.780|0.000|0.000|0.000|0.00|0
0122|AIM|0.240|0.000|0.000|0.000|0.00|0
5099|AIRASIA|2.820|2.800|2.790|-0.030|-1.06|41,357
509959|AIRASIAC59|0.020|0.000|0.000|0.000|0.00|0
509967|AIRASIAC67|0.105|0.100|0.105|0.000|0.00|28
509968|AIRASIAC68|0.005|0.000|0.000|0.000|0.00|0
509969|AIRASIAC69|0.010|0.000|0.000|0.000|0.00|0
509970|AIRASIAC70|0.010|0.000|0.000|0.000|0.00|0
509971|AIRASIAC71|0.085|0.080|0.080|-0.005|-5.88|11,534
509972|AIRASIAC72|0.210|0.000|0.000|0.000|0.00|0
509973|AIRASIAC73|0.225|0.215|0.215|-0.010|-4.44|500
509974|AIRASIAC74|0.340|0.000|0.000|0.000|0.00|0
509975|AIRASIAC75|0.145|0.000|0.000|0.000|0.00|0
509976|AIRASIAC76|0.070|0.000|0.000|0.000|0.00|0
509977|AIRASIAC77|0.080|0.080|0.075|-0.005|-6.25|20,065
509978|AIRASIAC78|0.115|0.105|0.105|-0.010|-8.70|1,237
509979|AIRASIAC79|0.055|0.000|0.000|0.000|0.00|0
509980|AIRASIAC80|0.050|0.000|0.000|0.000|0.00|0
5014|AIRPORT|7.710|7.640|7.700|-0.010|-0.13|20,736
5014C2|AIRPORT-C2|0.005|0.000|0.000|0.000|0.00|0
5014C4|AIRPORT-C4|0.035|0.000|0.000|0.000|0.00|0
5014C5|AIRPORT-C5|0.055|0.000|0.000|0.000|0.00|0
5014C6|AIRPORT-C6|0.120|0.000|0.000|0.000|0.00|0
5014C7|AIRPORT-C7|0.080|0.000|0.000|0.000|0.00|0
2682|AISB|0.255|0.000|0.000|0.000|0.00|0
2658|AJI|18.220|18.200|18.180|-0.040|-0.22|175
7609|AJIYA|0.525|0.540|0.540|+0.015|+2.86|987
7609WA|AJIYA-WA|0.100|0.095|0.095|-0.005|-5.00|1,550
5115|ALAM|0.130|0.115|0.115|-0.015|-11.54|87,224
5116|ALAQAR|1.360|1.360|1.350|-0.010|-0.74|5,728
2674|ALCOM|0.540|0.540|0.540|0.000|0.00|1,904
1163|ALLIANZ|14.460|14.420|14.400|-0.060|-0.41|2,359
1163PA|ALLIANZ-PA|14.300|0.000|0.000|0.000|0.00|0
5269|ALSREIT|0.845|0.845|0.845|0.000|0.00|27
1015|AMBANK|4.590|4.590|4.610|+0.020|+0.44|59,331
101510|AMBANK-C10|0.180|0.000|0.000|0.000|0.00|0
101511|AMBANK-C11|0.160|0.160|0.165|+0.005|+3.13|2,000
101512|AMBANK-C12|0.140|0.000|0.000|0.000|0.00|0
101513|AMBANK-C13|0.095|0.100|0.100|+0.005|+5.26|5,000
0159|AMEDIA|0.155|0.155|0.155|0.000|0.00|1,248
5120|AMFIRST|0.535|0.535|0.535|0.000|0.00|50
03011|AMLEX|0.180|0.000|0.000|0.000|0.00|0
1007|AMPROP|0.515|0.515|0.515|0.000|0.00|839
1007PA|AMPROP-PA|0.250|0.250|0.250|0.000|0.00|12
1007PB|AMPROP-PB|0.580|0.000|0.000|0.000|0.00|0
7031|AMTEL|0.665|0.000|0.000|0.000|0.00|0
5959|AMVERTON|1.240|1.240|1.240|0.000|0.00|739
6351|AMWAY|5.960|5.970|5.960|0.000|0.00|15
7083|ANALABS|1.130|1.150|1.130|0.000|0.00|60
4758|ANCOM|0.475|0.475|0.465|-0.010|-2.11|706
0048|ANCOMLB|0.085|0.080|0.085|0.000|0.00|1,832
6556|ANNJOO|1.540|1.540|1.560|+0.020|+1.30|6,512
6556PA|ANNJOO-PA|0.550|0.460|0.490|-0.060|-10.91|179
9342|ANZO|0.040|0.040|0.035|-0.005|-12.50|29,770
9342WA|ANZO-WA|0.005|0.000|0.000|0.000|0.00|0
9342WB|ANZO-WB|0.025|0.000|0.000|0.000|0.00|0
9342WC|ANZO-WC|0.005|0.000|0.000|0.000|0.00|0
5568|APB|0.700|0.000|0.000|0.000|0.00|0
5088|APEX|1.010|1.010|1.080|+0.070|+6.93|574
5194|APFT|0.020|0.020|0.020|0.000|0.00|412,901
5015|APM|3.010|0.000|0.000|0.000|0.00|0
6432|APOLLO|3.970|3.900|3.920|-0.050|-1.26|176
0119|APPASIA|0.090|0.090|0.095|+0.005|+5.56|8,010
0119WA|APPASIA-WA|0.040|0.040|0.040|0.000|0.00|7,106
7214|ARANK|0.520|0.520|0.540|+0.020|+3.85|4,599
7007|ARK|0.360|0.000|0.000|0.000|0.00|0
7007WB|ARK-WB|0.090|0.000|0.000|0.000|0.00|0
5210|ARMADA|0.190|0.190|0.185|-0.005|-2.63|330,689
521040|ARMADA-C40|0.005|0.000|0.000|0.000|0.00|0
521043|ARMADA-C43|0.005|0.000|0.000|0.000|0.00|0
521045|ARMADA-C45|0.005|0.000|0.000|0.000|0.00|0
521046|ARMADA-C46|0.005|0.000|0.000|0.000|0.00|0
521047|ARMADA-C47|0.005|0.000|0.000|0.000|0.00|0
521048|ARMADA-C48|0.005|0.000|0.000|0.000|0.00|0
521049|ARMADA-C49|0.005|0.000|0.000|0.000|0.00|0
521050|ARMADA-C50|0.015|0.000|0.000|0.000|0.00|0
5127|ARREIT|0.840|0.840|0.835|-0.005|-0.60|155
1481|ASB|0.145|0.145|0.140|-0.005|-3.45|4,598
0068|ASDION|0.285|0.280|0.270|-0.015|-5.26|39,445
