070322|A50CHIN-C22|0.055|0.000|0.000|0.000|0.00|0
070324|A50CHIN-C24|0.815|0.000|0.000|0.000|0.00|0
070326|A50CHIN-C26|0.495|0.000|0.000|0.000|0.00|0
070328|A50CHIN-C28|0.215|0.195|0.210|-0.005|-2.33|13,886
070330|A50CHIN-C30|0.275|0.250|0.265|-0.010|-3.64|11,190
070332|A50CHIN-C32|0.720|0.000|0.000|0.000|0.00|0
070334|A50CHIN-C34|0.895|0.000|0.000|0.000|0.00|0
070336|A50CHIN-C36|0.490|0.460|0.480|-0.010|-2.04|58,912
070338|A50CHIN-C38|0.195|0.190|0.185|-0.010|-5.13|49,737
070321|A50CHIN-H21|0.050|0.000|0.000|0.000|0.00|0
070323|A50CHIN-H23|0.005|0.000|0.000|0.000|0.00|0
070325|A50CHIN-H25|0.035|0.000|0.000|0.000|0.00|0
070327|A50CHIN-H27|0.080|0.075|0.075|-0.005|-6.25|513
070329|A50CHIN-H29|0.415|0.440|0.420|+0.005|+1.20|132,050
7054|AASIA|0.160|0.000|0.000|0.000|0.00|0
5238|AAX|0.245|0.245|0.245|0.000|0.00|28,738
523821|AAX-C21|0.005|0.000|0.000|0.000|0.00|0
5238WA|AAX-WA|0.045|0.045|0.050|+0.005|+11.11|15,429
0800EA|ABFMY1|1.179|0.000|0.000|0.000|0.00|0
7086|ABLEGRP|0.070|0.070|0.070|0.000|0.00|500
2488|ABMB|4.070|4.080|4.040|-0.030|-0.74|11,516
2488CY|ABMB-CY|0.100|0.000|0.000|0.000|0.00|0
7131|ACME|0.250|0.000|0.000|0.000|0.00|0
7120|ACOSTEC|0.415|0.420|0.425|+0.010|+2.41|12,758
5281|ADVCON|0.425|0.420|0.410|-0.015|-3.53|5,681
7191|ADVENTA|0.355|0.355|0.355|0.000|0.00|50
9148|ADVPKG|1.860|1.980|1.850|-0.010|-0.54|30
7146|AEM|0.110|0.110|0.105|-0.005|-4.55|750
7146WA|AEM-WA|0.005|0.000|0.000|0.000|0.00|0
0181|AEMULUS|0.240|0.245|0.240|0.000|0.00|12,115
6599|AEON|1.450|1.450|1.520|+0.070|+4.83|8,382
6599CO|AEON-CO|0.030|0.030|0.035|+0.005|+16.67|10,523
6599CP|AEON-CP|0.050|0.000|0.000|0.000|0.00|0
6599CQ|AEON-CQ|0.030|0.000|0.000|0.000|0.00|0
5139|AEONCR|16.800|16.700|16.800|0.000|0.00|2,803
5139LA|AEONCR-LA|1.590|1.540|1.540|-0.050|-3.14|160
5185|AFFIN|2.220|2.230|2.190|-0.030|-1.35|4,207
5198|AFUJIYA|0.520|0.000|0.000|0.000|0.00|0
7315|AHB|0.135|0.135|0.145|+0.010|+7.41|12,902
7315WB|AHB-WB|0.010|0.015|0.010|0.000|0.00|17,391
7090|AHEALTH|9.020|9.000|8.870|-0.150|-1.66|933
4952|AHP|0.775|0.770|0.770|-0.005|-0.65|39
0122|AIM|0.250|0.000|0.000|0.000|0.00|0
5099|AIRASIA|2.700|2.710|2.700|0.000|0.00|47,270
509959|AIRASIAC59|0.020|0.000|0.000|0.000|0.00|0
509967|AIRASIAC67|0.080|0.075|0.075|-0.005|-6.25|4,100
509968|AIRASIAC68|0.005|0.000|0.000|0.000|0.00|0
509969|AIRASIAC69|0.005|0.000|0.000|0.000|0.00|0
509970|AIRASIAC70|0.005|0.000|0.000|0.000|0.00|0
509971|AIRASIAC71|0.065|0.065|0.060|-0.005|-7.69|16,838
509972|AIRASIAC72|0.175|0.165|0.165|-0.010|-5.71|2,500
509973|AIRASIAC73|0.190|0.185|0.185|-0.005|-2.63|919
509974|AIRASIAC74|0.305|0.000|0.000|0.000|0.00|0
509975|AIRASIAC75|0.115|0.115|0.115|0.000|0.00|600
509976|AIRASIAC76|0.070|0.000|0.000|0.000|0.00|0
509977|AIRASIAC77|0.070|0.065|0.065|-0.005|-7.14|5,911
509978|AIRASIAC78|0.095|0.090|0.090|-0.005|-5.26|400
509979|AIRASIAC79|0.045|0.040|0.040|-0.005|-11.11|2,300
509980|AIRASIAC80|0.050|0.000|0.000|0.000|0.00|0
5014|AIRPORT|7.290|7.290|7.270|-0.020|-0.27|17,734
5014C4|AIRPORT-C4|0.025|0.000|0.000|0.000|0.00|0
5014C5|AIRPORT-C5|0.030|0.000|0.000|0.000|0.00|0
5014C6|AIRPORT-C6|0.075|0.000|0.000|0.000|0.00|0
5014C7|AIRPORT-C7|0.050|0.055|0.055|+0.005|+10.00|2,503
5014C8|AIRPORT-C8|0.150|0.000|0.000|0.000|0.00|0
2682|AISB|0.265|0.245|0.295|+0.030|+11.32|242
2658|AJI|17.880|17.880|18.000|+0.120|+0.67|132
7609|AJIYA|0.530|0.525|0.530|0.000|0.00|630
7609WA|AJIYA-WA|0.100|0.000|0.000|0.000|0.00|0
5115|ALAM|0.105|0.105|0.110|+0.005|+4.76|36,933
5116|ALAQAR|1.390|1.390|1.370|-0.020|-1.44|3,702
2674|ALCOM|0.530|0.550|0.550|+0.020|+3.77|1
1163|ALLIANZ|14.500|14.500|14.500|0.000|0.00|10
1163PA|ALLIANZ-PA|14.300|0.000|0.000|0.000|0.00|0
5269|ALSREIT|0.850|0.850|0.845|-0.005|-0.59|27
1015|AMBANK|4.530|4.560|4.530|0.000|0.00|18,777
101510|AMBANK-C10|0.175|0.000|0.000|0.000|0.00|0
101511|AMBANK-C11|0.165|0.000|0.000|0.000|0.00|0
101512|AMBANK-C12|0.125|0.125|0.130|+0.005|+4.00|4,250
101513|AMBANK-C13|0.085|0.000|0.000|0.000|0.00|0
0159|AMEDIA|0.155|0.155|0.155|0.000|0.00|70
5120|AMFIRST|0.535|0.540|0.530|-0.005|-0.93|1,631
03011|AMLEX|0.200|0.000|0.000|0.000|0.00|0
1007|AMPROP|0.535|0.535|0.530|-0.005|-0.93|498
1007PA|AMPROP-PA|0.250|0.255|0.265|+0.015|+6.00|462
1007PB|AMPROP-PB|0.580|0.000|0.000|0.000|0.00|0
7031|AMTEL|0.665|0.000|0.000|0.000|0.00|0
5959|AMVERTON|1.180|1.200|1.250|+0.070|+5.93|5,666
6351|AMWAY|6.000|6.000|6.000|0.000|0.00|59
7083|ANALABS|1.100|0.000|0.000|0.000|0.00|0
4758|ANCOM|0.485|0.470|0.480|-0.005|-1.03|955
0048|ANCOMLB|0.080|0.000|0.000|0.000|0.00|0
6556|ANNJOO|1.570|1.570|1.560|-0.010|-0.64|1,824
6556PA|ANNJOO-PA|0.550|0.000|0.000|0.000|0.00|0
9342|ANZO|0.040|0.035|0.040|0.000|0.00|10,430
9342WA|ANZO-WA|0.005|0.000|0.000|0.000|0.00|0
9342WB|ANZO-WB|0.025|0.000|0.000|0.000|0.00|0
9342WC|ANZO-WC|0.005|0.000|0.000|0.000|0.00|0
5568|APB|0.650|0.000|0.000|0.000|0.00|0
5088|APEX|1.050|0.000|0.000|0.000|0.00|0
5194|APFT|0.015|0.015|0.015|0.000|0.00|1,000
5015|APM|3.000|0.000|0.000|0.000|0.00|0
6432|APOLLO|3.950|0.000|0.000|0.000|0.00|0
0119|APPASIA|0.085|0.085|0.090|+0.005|+5.88|1,012
0119WA|APPASIA-WA|0.035|0.035|0.035|0.000|0.00|1,750
7214|ARANK|0.515|0.515|0.525|+0.010|+1.94|1,175
7007|ARK|0.360|0.000|0.000|0.000|0.00|0
7007WB|ARK-WB|0.090|0.000|0.000|0.000|0.00|0
5210|ARMADA|0.185|0.185|0.190|+0.005|+2.70|410,223
521040|ARMADA-C40|0.005|0.000|0.000|0.000|0.00|0
521043|ARMADA-C43|0.005|0.000|0.000|0.000|0.00|0
521045|ARMADA-C45|0.005|0.000|0.000|0.000|0.00|0
521046|ARMADA-C46|0.005|0.000|0.000|0.000|0.00|0
521047|ARMADA-C47|0.005|0.000|0.000|0.000|0.00|0
521048|ARMADA-C48|0.005|0.000|0.000|0.000|0.00|0
521049|ARMADA-C49|0.005|0.000|0.000|0.000|0.00|0
521050|ARMADA-C50|0.015|0.000|0.000|0.000|0.00|0
5127|ARREIT|0.840|0.835|0.840|0.000|0.00|456
1481|ASB|0.135|0.135|0.140|+0.005|+3.70|15,213
0068|ASDION|0.270|0.270|0.275|+0.005|+1.85|31,356
7722|ASIABRN|0.480|0.000|0.000|0.000|0.00|0
7129|ASIAFLE|2.480|2.480|2.490|+0.010|+0.40|50
4057|ASIAPAC|0.120|0.115|0.115|-0.005|-4.17|40
4057LC|ASIAPAC-LC|0.580|0.000|0.000|0.000|0.00|0
4057WB|ASIAPAC-WB|0.045|0.000|0.000|0.000|0.00|0
0105|ASIAPLY|0.075|0.000|0.000|0.000|0.00|0
0105PA|ASIAPLY-PA|0.035|0.000|0.000|0.000|0.00|0
0105WA|ASIAPLY-WA|0.015|0.000|0.000|0.000|0.00|0
0105WB|ASIAPLY-WB|0.025|0.025|0.025|0.000|0.00|1,395
7162|ASTINO|0.670|0.670|0.670|0.000|0.00|220
6399|ASTRO|1.490|1.500|1.530|+0.040|+2.68|13,375
639910|ASTRO-C10|0.085|0.000|0.000|0.000|0.00|0
639911|ASTRO-C11|0.110|0.000|0.000|0.000|0.00|0
639912|ASTRO-C12|0.065|0.000|0.000|0.000|0.00|0
639913|ASTRO-C13|0.060|0.065|0.065|+0.005|+8.33|3,998
639914|ASTRO-C14|0.065|0.000|0.000|0.000|0.00|0
0072|AT|0.050|0.050|0.050|0.000|0.00|2,733
0072WB|AT-WB|0.005|0.000|0.000|0.000|0.00|0
8176|ATAIMS|1.750|1.710|1.710|-0.040|-2.29|100
7048|ATLAN|4.500|4.470|4.490|-0.010|-0.22|50
5130|ATRIUM|1.120|1.120|1.110|-0.010|-0.89|2,119
7099|ATTA|0.600|0.000|0.000|0.000|0.00|0
7099LA|ATTA-LA|0.075|0.075|0.075|0.000|0.00|2,096
7099PA|ATTA-PA|0.120|0.120|0.120|0.000|0.00|500
7099WB|ATTA-WB|0.110|0.000|0.000|0.000|0.00|0
7099WC|ATTA-WC|0.090|0.000|0.000|0.000|0.00|0
7181|ATURMJU|0.370|0.375|0.370|0.000|0.00|29,988
7181PA|ATURMJU-PA|0.195|0.195|0.185|-0.010|-5.13|18,879
8885|AVI|0.135|0.135|0.135|0.000|0.00|48,162
7579|AWC|0.770|0.770|0.770|0.000|0.00|11,904
7579WA|AWC-WA|0.260|0.255|0.250|-0.010|-3.85|7,397
6888|AXIATA|4.120|4.100|4.120|0.000|0.00|15,426
